source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,Gmag,BPmag,RPmag,e_G,e_BP,e_RP,TWOMASS,Jmag,Hmag,Kmag,e_J,e_H,e_K,Qfl,Rfl,X,BPRP_excess
3413146914553161728,71.85949802416,0.0139,23.05073895966,0.0069,18.2367,0.0159,78.828,0.018,-41.275,0.014,10.30257,10.901463,9.567541,0.002813,0.003347,0.004016,04472618+2303032,8.69,8.134,7.995,0.039,0.026,0.033,AAA,111,0,1.246
47345490384536576,64.77453821009,0.1578,17.57303077506,0.1115,18.4619,0.1746,95.773,0.219,-24.046,0.169,15.879586,17.987646,14.541792,0.002901,0.013049,0.004239,04190576+1734235,12.446,11.865,11.512,0.022,0.023,0.022,AAA,222,0,1.547
3391006113328069632,80.50667117915,0.0754,15.58174582307,0.0458,17.0043,0.0913,49.053,0.093,-22.981,0.061,16.596548,18.718422,15.239785,0.002928,0.025182,0.004274,05220154+1534547,13.111,12.561,12.237,0.023,0.023,0.025,AAA,222,0,1.571
66482352830035840,57.76372086866,0.016,23.90343718252,0.0095,24.5761,0.0168,152.618,0.021,-48.089,0.013,9.791235,10.426703,9.032653,0.002773,0.002888,0.003817,03510309+2354134,8.106,7.54,7.395,0.023,0.017,0.02,AAA,111,0,1.25
3290872562889409024,77.33212107787,0.1867,9.82955099655,0.1193,18.771,0.1981,60.769,0.249,-7.443,0.174,5.381698,5.494312,5.176831,0.002873,0.002976,0.004629,05091963+0949465,4.965,4.929,4.861,0.026,0.023,0.023,AAA,111,0,1.162
3282171749421655168,69.4931012549,0.0135,4.66980918654,0.0071,20.7565,0.0164,95.529,0.018,9.08,0.014,10.897286,11.703587,10.020686,0.002763,0.00282,0.0038,04375823+0440111,8.96,8.312,8.149,0.029,0.046,0.029,AAA,111,0,1.289
3406246551375179392,71.25147503391,0.1273,17.27216148102,0.0466,16.2289,0.1125,69.71,0.223,-24.55,0.123,16.193527,17.578548,14.200183,0.003047,0.025544,0.015714,04450024+1716199,12.163,11.551,11.252,0.023,0.023,0.021,AAA,222,0,2.842
3406246551375179392,71.25147503391,0.1273,17.27216148102,0.0466,16.2289,0.1125,69.71,0.223,-24.55,0.123,16.193527,17.578548,14.200183,0.003047,0.025544,0.015714,04450024+1716199,12.163,11.551,11.252,0.023,0.023,0.021,AAA,222,0,2.842
3404850790083594368,72.84703237708,0.03,15.43338388134,0.0147,16.3336,0.0322,65.813,0.04,-18.216,0.029,7.770734,8.026605,7.352587,0.002772,0.002843,0.003837,04512320+1526004,6.93,6.686,6.671,0.032,0.017,0.021,AAA,111,0,1.192
3406697179343851136,72.29652027265,0.017,17.71532182604,0.0085,17.0939,0.0176,70.311,0.022,-25.072,0.015,12.998946,14.216582,11.903597,0.002783,0.003433,0.003869,04491107+1742557,10.472,9.836,9.605,0.024,0.027,0.017,AAA,222,0,1.391
3289131211349599360,70.4456651597,0.0462,7.27570423288,0.0264,18.7625,0.0587,84.43,0.063,3.898,0.046,14.504644,16.104662,13.261063,0.002835,0.00483,0.003963,04414687+0716323,11.537,11.014,10.707,0.022,0.03,0.025,AAA,222,0,1.489
3395542393360089728,78.10085625423,0.0383,18.40221011554,0.026,18.8606,0.0426,57.756,0.048,-34.444,0.035,12.657803,13.409664,10.979771,0.003137,0.183851,0.016537,05122408+1824086,9.47,8.954,8.597,0.026,0.04,0.029,AAA,222,0,2.337
3395542393360089728,78.10085625423,0.0383,18.40221011554,0.026,18.8606,0.0426,57.756,0.048,-34.444,0.035,12.657803,13.409664,10.979771,0.003137,0.183851,0.016537,05122408+1824086,9.47,8.954,8.597,0.026,0.04,0.029,AAA,222,0,2.337
144574788234755200,67.9322010717,0.0441,21.15446370839,0.0227,16.3422,0.0579,80.482,0.066,-31.329,0.039,15.845898,17.735308,14.552855,0.002852,0.011559,0.004162,04314362+2109166,12.654,12.058,11.762,0.029,0.036,0.026,AAA,222,0,1.512
144574788234755584,67.93071004289,0.0423,21.15308219142,0.0223,16.4824,0.0577,79.086,0.063,-30.714,0.038,15.912512,17.802647,14.622513,0.002823,0.009694,0.00398,04314326+2109116,12.706,12.127,11.824,0.026,0.035,0.023,AAA,222,0,1.508
3412163946860515712,74.3273043758,0.0372,21.60220949875,0.0159,16.1416,0.0373,61.712,0.049,-33.835,0.03,15.360828,17.162668,14.085326,0.002793,0.00534,0.003942,04571847+2136085,12.205,11.63,11.331,0.021,0.021,0.018,AAA,222,0,1.501
44894472808190720,55.48193979938,0.02,18.75980924518,0.0141,24.2561,0.0222,155.808,0.029,-28.506,0.018,12.231873,13.44953,11.137934,0.002837,0.003441,0.003936,03415547+1845359,9.71,9.107,8.868,0.021,0.024,0.021,AAA,222,0,1.389
3411434528270795648,69.98328390096,0.0168,21.49422140528,0.0104,16.1425,0.0179,72.562,0.021,-32.534,0.014,12.735786,13.87387,11.675495,0.002781,0.003184,0.003856,04395590+2129397,10.317,9.612,9.423,0.02,0.02,0.017,AAA,222,0,1.372
3242232470578902656,79.73139498981,0.056,8.45405750825,0.0423,18.1496,0.0711,54.678,0.069,-4.49,0.043,16.538193,18.685665,15.184234,0.002903,0.018163,0.004429,05185547+0827146,13.108,12.512,12.239,0.026,0.032,0.023,AAA,222,0,1.565
3242022670016700672,77.41857050255,0.1121,8.21400528137,0.09,18.7819,0.1529,66.621,0.136,-5.296,0.121,13.612491,15.30815,12.3419,0.003069,0.004309,0.004012,05094039+0812505,10.526,9.929,9.653,0.024,0.026,0.02,AAA,222,0,1.509
3241952369992171904,77.83086188529,0.0167,7.90891075273,0.0119,17.4275,0.0187,57.141,0.022,-2.617,0.016,10.759151,11.440877,9.967619,0.002766,0.002921,0.003822,05111934+0754322,8.997,8.409,8.301,0.024,0.038,0.026,AAA,111,0,1.26
3387573300585597184,79.36724628262,0.0141,11.7907064237,0.0098,17.149,0.0163,50.329,0.016,-12.344,0.013,11.848424,12.78255,10.892695,0.002801,0.003138,0.003889,05172808+1147268,9.699,9.028,8.853,0.022,0.031,0.02,AAA,222,0,1.322
3387381646261643776,80.10616724276,0.0181,11.60975701041,0.0114,17.954,0.0204,52.255,0.026,-13.704,0.015,8.847337,9.219771,8.306454,0.002781,0.00308,0.003924,05202542+1136353,7.696,7.397,7.302,0.023,0.061,0.021,AAA,111,0,1.207
147908438767993216,68.189320384,0.0372,25.09254916456,0.022,18.4818,0.0382,88.902,0.051,-46.537,0.035,15.238331,17.056047,13.960554,0.002864,0.009378,0.004143,04324532+2505340,12.075,11.465,11.205,0.021,0.022,0.021,AAA,222,0,1.502
67351757289092224,58.17156507412,0.0164,25.80420858082,0.0092,22.5141,0.0163,139.864,0.022,-51.368,0.012,10.571713,11.34206,9.719152,0.002769,0.002889,0.003812,03524101+2548159,8.704,8.042,7.893,0.032,0.034,0.026,AAA,111,0,1.28
3282562625805170304,70.23873271079,0.0903,4.84850331747,0.0498,16.6295,0.1115,73.013,0.125,7.932,0.097,15.603018,17.620344,14.241324,0.003147,0.007856,0.003958,04405721+0450544,12.236,11.602,11.353,0.021,0.028,0.021,AAA,222,0,1.588
3282226793722500224,69.43420671689,0.0136,4.90188863009,0.0077,21.1916,0.0163,95.171,0.018,10.148,0.015,13.499703,15.011805,12.301838,0.002827,0.00384,0.003974,04374410+0454066,10.62,10.033,9.749,0.024,0.022,0.024,AAA,222,0,1.449
45679386670867584,63.09126859925,0.0821,16.25080756681,0.056,28.2397,0.0907,153.643,0.126,-31.522,0.089,12.669286,14.231084,11.450064,0.002837,0.004027,0.003939,04122173+1615033,9.736,9.095,8.867,0.024,0.03,0.022,AAA,222,0,1.466
45506454107945344,62.48875833511,0.0454,16.37813527733,0.0338,28.769,0.051,158.477,0.059,-29.237,0.047,15.524658,17.674856,14.172857,0.00289,0.012661,0.004332,04095712+1622417,12.085,11.464,11.154,0.026,0.03,0.018,AAA,222,0,1.562
3412374060957023232,74.02586100481,0.0548,21.89780906929,0.0215,17.0895,0.0611,67.993,0.074,-38.302,0.045,16.167444,18.157043,14.845621,0.002877,0.015052,0.004285,04560611+2153527,12.877,12.282,11.994,0.023,0.024,0.023,AAA,222,0,1.538
3412367287795107712,74.36252649449,0.0787,22.01734035811,0.0337,18.2963,0.0836,68.564,0.103,-39.235,0.068,16.395458,18.308672,15.031957,0.002905,0.029223,0.004757,04572691+2201031,13.012,12.396,12.115,0.025,0.028,0.024,AAA,222,0,1.602
3395180718459278464,78.87819690248,0.0472,17.43157238974,0.0307,17.9188,0.0574,56.527,0.06,-29.338,0.044,15.937238,17.955286,14.608924,0.002809,0.012074,0.004099,05153070+1725541,12.629,12.05,11.757,0.023,0.021,0.018,AAA,222,0,1.544
3395264423077925632,78.71420039992,0.0145,17.78702505642,0.0102,17.6249,0.0166,54.28,0.019,-27.427,0.014,13.480064,14.69175,12.390373,0.002772,0.003523,0.003853,05145133+1747137,10.998,10.411,10.152,0.021,0.023,0.019,AAA,222,0,1.386
3281410509417809152,70.44533096458,0.0171,4.4367434539,0.0097,23.6999,0.0211,105.633,0.024,11.298,0.017,12.911878,14.282797,11.756348,0.002808,0.003411,0.003992,04414676+0426122,10.205,9.609,9.348,0.027,0.027,0.021,AAA,222,0,1.425
3281064262038614912,71.57872249587,0.0125,3.63639582213,0.0078,22.1563,0.0171,93.353,0.019,13.31,0.015,10.391185,11.117673,9.567816,0.002767,0.002833,0.003794,04461879+0338108,8.57,7.984,7.826,0.018,0.036,0.02,AAA,111,0,1.27
3411856775094435968,72.09392892593,0.1146,20.86187072817,0.0505,17.9608,0.1274,76.789,0.157,-37.088,0.101,17.22654,20.161547,15.755024,0.003022,0.050352,0.004711,04482244+2051433,13.303,12.688,12.278,0.023,0.023,0.023,AAA,222,0,1.681
3411781729134007424,72.124308605,0.0491,20.44590964587,0.0239,16.332,0.0511,69.079,0.071,-34.002,0.046,16.03734,17.994701,14.726624,0.00285,0.010349,0.004292,04482974+2026458,12.783,12.165,11.874,0.021,0.023,0.022,AAA,222,0,1.527
3411758128287351808,73.8122143208,0.0302,21.36388711027,0.014,16.611,0.033,65.965,0.039,-36.3,0.029,15.238459,16.999367,13.975981,0.002828,0.005812,0.003892,04551484+2121505,12.169,11.552,11.263,0.021,0.022,0.018,AAA,222,0,1.49
3409356726172456960,70.13791493176,0.0519,18.02826615304,0.0221,16.5553,0.0525,75.063,0.066,-24.601,0.043,16.04029,17.952803,14.733409,0.002871,0.012417,0.00409,04403300+1801422,12.83,12.204,11.917,0.021,0.019,0.022,AAA,222,0,1.527
3409207536188836352,75.77426596732,0.1626,21.58977916305,0.0865,18.3851,0.1772,67.391,0.216,-40.958,0.151,4.583001,4.664591,4.440023,0.003052,0.003103,0.005404,05030574+2135238,4.333,4.375,4.245,0.32,0.208,0.021,DCA,331,0,1.153
3409379060002199168,71.11855346996,0.0261,17.85297243177,0.0128,17.2065,0.0294,73.421,0.035,-26.497,0.025,14.538817,16.17734,13.30953,0.002985,0.007098,0.004488,04442835+1751110,11.579,10.988,10.725,0.021,0.022,0.018,AAA,222,0,1.466
3391904178104504704,77.21496000954,0.0952,14.25305009082,0.0587,25.7085,0.1062,87.836,0.121,-27.806,0.082,16.864536,19.577105,15.43469,0.003059,0.033834,0.004925,05085149+1415114,13.104,12.413,12.095,0.027,0.032,0.02,AAA,222,0,1.631
57406365376348928,54.78058964534,0.0192,20.42390953865,0.0133,27.972,0.0221,186.163,0.028,-39.091,0.018,13.60348,15.279737,12.361332,0.002862,0.006253,0.004052,03390711+2025267,10.567,9.97,9.713,0.021,0.023,0.016,AAA,222,0,1.476
3287041726938931968,66.32120578396,0.0171,8.06775084138,0.0129,28.8836,0.0199,146.642,0.023,2.557,0.016,13.417475,15.072522,12.181408,0.002952,0.005379,0.004177,04251691+0804039,10.422,9.836,9.572,0.023,0.028,0.02,AAA,222,0,1.472
3407121831350730112,76.57525590625,0.017,17.81627750278,0.0118,18.6643,0.0197,64.452,0.023,-31.244,0.017,8.630073,8.989019,8.103597,0.002791,0.003023,0.003895,05061798+1748591,7.514,7.216,7.128,0.018,0.046,0.017,AAA,111,0,1.205
3288997483247358592,71.97558693694,0.0267,7.3707179688,0.0146,17.2823,0.032,73.758,0.036,1.195,0.026,15.164682,16.93994,13.895622,0.002813,0.006251,0.004002,04475405+0722145,12.053,11.46,11.152,0.023,0.027,0.022,AAA,222,0,1.496
3288784006192725248,71.82759192647,0.0118,6.45323129359,0.007,24.6075,0.0146,105.485,0.017,5.367,0.013,10.689383,11.546231,9.784189,0.002788,0.003345,0.003991,04471851+0627113,8.651,8.025,7.875,0.023,0.053,0.026,AAA,111,0,1.298
3230836376154368384,70.6166144511,0.2013,0.72725248699,0.1266,21.0809,0.2453,92.427,0.274,23.839,0.222,17.270033,19.83609,15.840193,0.003065,0.041339,0.005976,04422788+0043376,13.417,12.762,12.363,0.024,0.022,0.027,AAA,222,0,1.639
3391170490315215104,81.30012384234,0.0356,16.5164478308,0.0239,18.9427,0.0398,52.027,0.046,-27.867,0.031,15.386074,17.261246,14.090241,0.002883,0.007295,0.004024,05251197+1630596,12.153,11.6,11.315,0.02,0.021,0.02,AAA,222,0,1.517
3306849703791332864,65.9983261177,0.0213,11.38299677554,0.0164,17.235,0.0255,87.693,0.034,-7.791,0.024,13.916038,15.406645,12.724404,0.002847,0.004402,0.003937,04235950+1122588,11.091,10.522,10.201,0.024,0.029,0.022,AAA,222,0,1.445
3309513270709857920,68.58801048056,0.1029,14.85470240102,0.0593,15.8465,0.1188,74.047,0.129,-14.964,0.092,16.086432,18.147861,14.673668,0.003222,0.009485,0.004247,04342103+1451171,12.663,12.024,11.689,0.021,0.027,0.021,AAA,222,0,1.655
36629890579758592,58.14386573747,0.0244,11.26074909894,0.0184,28.8716,0.0275,176.815,0.032,-8.589,0.024,12.613405,14.013306,11.444056,0.00281,0.003325,0.003903,03523432+1115389,9.864,9.245,9.006,0.019,0.028,0.022,AAA,222,0,1.436
119219294181874048,50.63272559171,0.0239,28.97454279147,0.0182,20.7735,0.0269,148.264,0.03,-45.217,0.023,13.823402,15.454223,12.589571,0.003114,0.008958,0.005039,03223165+2858291,10.823,10.195,9.939,0.024,0.022,0.021,AAA,222,0,1.473
154422804645274368,72.49203132497,0.0212,27.20989795905,0.0102,24.4089,0.023,99.992,0.029,-73.782,0.019,14.101388,15.77373,12.856126,0.002872,0.005253,0.004183,04495795+2712369,11.067,10.496,10.205,0.02,0.022,0.021,AAA,222,0,1.481
149313099234711680,65.87712191462,0.021,24.40521876986,0.0123,18.3672,0.0227,92.878,0.031,-42.63,0.021,7.066272,7.288072,6.685637,0.002763,0.002819,0.003813,04233039+2424196,6.285,6.141,6.092,0.021,0.016,0.016,AAA,111,0,1.189
169163647804297216,62.43309381552,0.0889,31.92990246605,0.056,23.5233,0.1099,131.31,0.118,-76.8,0.075,17.366516,20.081543,15.911308,0.002894,0.063488,0.004648,04094378+3155487,13.441,12.821,12.436,0.026,0.033,0.023,AAA,222,0,1.668
3338650225766660992,79.06628771697,0.021,9.44657869856,0.0161,18.5237,0.0253,58.926,0.029,-7.151,0.022,14.25047,15.81735,13.038415,0.002961,0.00615,0.004319,05161584+0926477,11.351,10.692,10.467,0.022,0.027,0.018,AAA,222,0,1.457
147710938992084096,69.22631558848,0.0474,24.49872719866,0.0281,17.5109,0.0534,79.848,0.062,-41.714,0.045,15.67829,17.534227,14.388505,0.002848,0.008369,0.004016,04365421+2429559,12.515,11.91,11.645,0.022,0.021,0.021,AAA,222,0,1.512
3284773915487855488,62.83516984693,0.043,5.52308241951,0.0339,26.6345,0.0525,147.926,0.058,6.794,0.041,5.622957,5.800523,5.308807,0.002817,0.00301,0.00409,04112030+0531228,5.062,4.995,4.821,0.017,0.118,0.021,EEA,111,0,1.178
3239389683266590208,75.20401733791,0.0128,4.733156225,0.007,19.2022,0.0162,72.584,0.019,10.006,0.013,9.453062,9.922189,8.82465,0.002772,0.003066,0.003861,05004888+0443591,8.113,7.692,7.589,0.023,0.036,0.026,AAA,111,0,1.222
3392628893706422272,74.09611258787,0.0586,14.10101802099,0.0273,16.9308,0.0622,64.768,0.087,-18.535,0.059,16.430136,18.448668,15.099991,0.002858,0.011566,0.004224,04562298+1406039,13.123,12.536,12.24,0.022,0.022,0.022,AAA,222,0,1.546
56447041481918720,54.389739255,0.0345,17.85390743242,0.0283,25.8285,0.0375,170.329,0.05,-30.083,0.037,11.686154,12.92489,10.580792,0.002819,0.00431,0.004005,03373331+1751145,9.1,8.474,8.231,0.021,0.023,0.017,AAA,212,0,1.397
56447037184877824,54.39205181371,0.0285,17.84999849974,0.0234,25.7752,0.031,170.304,0.041,-28.09,0.031,12.079176,13.585772,10.874109,0.002926,0.00456,0.004231,03373387+1751005,9.186,8.564,8.3,0.02,0.031,0.017,AAA,212,0,1.458
218783542413339648,58.00055040178,0.0258,34.12416167716,0.0183,23.6167,0.0331,145.953,0.038,-77.852,0.027,15.184631,15.165236,15.251529,0.002829,0.003158,0.004113,03515992+3407284,15.515,15.363,15.812,0.06,0.108,0.255,ABD,222,0,1.134
3313630082762446208,66.0536813972,0.0218,16.37883257199,0.0119,17.4499,0.0237,89.658,0.03,-21.97,0.023,8.081527,8.372159,7.621248,0.00278,0.003049,0.003864,04241277+1622442,7.081,6.883,6.797,0.021,0.029,0.02,AAA,111,0,1.198
71487329756936320,54.78359036114,0.0161,28.38206811011,0.0118,18.3994,0.0179,121.762,0.019,-42.836,0.015,10.35286,10.973103,9.605125,0.002782,0.002932,0.003829,03390791+2822560,8.742,8.152,8.055,0.029,0.046,0.018,AAA,111,0,1.248
3277579398589199616,54.53056782507,0.0413,6.57386214126,0.0315,27.0539,0.0465,176.415,0.057,7.485,0.042,15.289434,17.382881,13.953958,0.003006,0.01463,0.004429,03380713+0634256,11.893,11.322,10.996,0.022,0.035,0.023,AAA,222,0,1.546
163804078373452288,60.41518706324,0.0869,28.31671501735,0.058,20.0298,0.1148,117.198,0.125,-51.829,0.089,17.33066,19.829254,15.903032,0.002903,0.036561,0.005233,04013947+2819011,13.566,12.986,12.635,0.023,0.026,0.023,AAA,222,0,1.64
3392446821452424192,74.45659283995,0.0168,14.0021092911,0.0105,18.3995,0.0199,69.766,0.023,-18.04,0.016,8.710996,9.07243,8.180771,0.002773,0.002961,0.003843,04574950+1400079,7.569,7.268,7.235,0.019,0.055,0.017,AAA,111,0,1.206
3392423078873226112,74.36514027052,0.0327,13.94513871564,0.0174,18.2256,0.0366,70.164,0.042,-18.106,0.029,14.989038,16.72248,13.732754,0.002815,0.005666,0.003879,04572755+1356427,11.92,11.34,11.081,0.023,0.028,0.021,AAA,222,0,1.486
3392438678194466560,74.05309780104,0.087,13.9843216595,0.0317,16.8428,0.0893,64.091,0.112,-11.293,0.072,13.543095,15.079659,12.334093,0.002908,0.005003,0.004285,04561266+1359038,10.615,10.02,9.756,0.022,0.023,0.017,AAA,222,0,1.458
3392422013721349632,74.25312975202,0.0148,13.91226556245,0.0066,17.7789,0.0158,68.138,0.02,-18.381,0.013,10.48802,11.132268,9.721299,0.002772,0.002975,0.003825,04570066+1354446,8.762,8.266,8.119,0.026,0.024,0.017,AAA,111,0,1.254
3392122637320609536,76.89602331525,0.046,14.65381416391,0.0337,18.7463,0.0552,66.685,0.055,-20.051,0.044,13.532322,14.889068,12.21087,0.002983,0.014698,0.017864,05073495+1439142,10.416,9.8,9.524,0.032,0.036,0.023,AAA,222,0,1.63
3402351561497574016,81.36275514795,0.0144,21.06864408352,0.0094,18.2922,0.0165,48.965,0.019,-43.003,0.013,12.079306,13.119047,11.064421,0.002795,0.003157,0.00388,05252699+2104078,9.781,9.122,8.913,0.02,0.022,0.018,AAA,222,0,1.35
3394444084324433792,79.42341394619,0.0184,17.45235840486,0.0118,18.2241,0.0174,56.327,0.024,-29.59,0.015,13.525741,14.959641,12.354265,0.002794,0.003593,0.003889,05174154+1727090,10.742,10.144,9.913,0.022,0.016,0.02,AAA,222,0,1.432
3338847893045082880,80.16554080291,0.0515,10.56963530203,0.0356,18.1576,0.0608,50.71,0.067,-9.922,0.046,15.920846,18.078436,14.563927,0.002851,0.017137,0.004225,05203967+1034108,12.464,11.847,11.526,0.026,0.032,0.021,AAA,222,0,1.568
3410466133406341504,69.12873442082,0.4827,19.09089076762,0.1249,,,,,,,14.429343,,,0.003084,,,04363080+1905273,10.59,9.968,9.707,0.022,0.024,0.02,AAA,222,0,
145916050683920128,67.41287398556,0.0164,22.88256246495,0.0087,16.9818,0.0189,82.778,0.021,-35.541,0.015,10.853678,11.539753,10.052672,0.002766,0.002866,0.003801,04293897+2252579,9.096,8.496,8.368,0.022,0.02,0.019,AAA,212,0,1.266
44388010264995200,55.19166625488,0.0666,17.57982551321,0.0606,23.7162,0.0802,159.775,0.098,-26.297,0.083,16.24908,18.51427,14.868906,0.003061,0.025996,0.004488,03404581+1734477,12.698,12.061,11.728,0.021,0.023,0.02,AAA,222,0,1.591
3413860050920329344,78.59895931179,0.0796,20.53153123655,0.05,19.5163,0.0806,60.004,0.11,-43.659,0.064,15.125602,,,0.002896,,,05142365+2031537,11.312,10.773,10.498,0.029,0.04,0.03,AAA,222,0,
3413860050922284672,78.5986747439,0.0887,20.53120004509,0.0546,20.066,0.0907,56.978,0.119,-40.197,0.072,15.022781,16.679838,13.514855,0.002841,0.013894,0.02651,05142365+2031537,11.312,10.773,10.498,0.029,0.04,0.03,AAA,222,0,1.846
69023083679564672,51.70728655908,0.2351,24.65859841762,0.1925,23.8793,0.2861,162.842,0.316,-42.661,0.242,18.744364,20.606956,17.16186,0.004062,0.273082,0.016711,03264956+2439315,14.276,13.631,13.187,0.047,0.044,,AAU,226,0,1.939
47881811540636800,65.98658444862,0.0336,18.63879538134,0.0182,17.0098,0.038,88.852,0.044,-26.587,0.033,15.451751,17.226803,14.181191,0.002843,0.005816,0.004484,04235666+1838201,12.353,11.772,11.494,0.021,0.022,0.018,AAA,222,0,1.498
48000730596272128,66.98692335284,0.0192,19.06069583093,0.01,16.978,0.0211,82.549,0.025,-27.301,0.017,10.797335,11.480001,10.00271,0.002777,0.003017,0.003843,04275674+1903390,9.045,8.48,8.354,0.032,0.029,0.018,AAA,112,0,1.262
47917511308704128,66.42470185058,0.016,19.01309757742,0.009,16.1683,0.0177,84.101,0.022,-25.852,0.015,13.683399,15.038846,12.538044,0.002794,0.003455,0.003886,04254182+1900477,11.01,10.387,10.13,0.02,0.022,0.019,AAA,222,0,1.417
66556672943906432,57.43105393746,0.0583,24.3177080376,0.0446,24.0047,0.0672,151.093,0.075,-46.581,0.061,12.837364,14.461749,11.591206,0.002898,0.004662,0.004117,03494325+2419046,9.805,9.225,8.944,0.022,0.022,0.018,AAA,222,0,1.489
168422783123428352,58.82820081376,0.0271,30.89475740814,0.0188,22.9271,0.0346,140.095,0.044,-66.122,0.028,15.345605,17.267698,14.044834,0.002806,0.005329,0.003942,03551858+3053423,12.105,11.526,11.236,0.022,0.022,0.02,AAA,222,0,1.518
3414200143611145216,79.22334208331,0.0476,21.39359324147,0.0305,19.1862,0.0518,57.358,0.06,-44.497,0.045,15.906714,17.8463,14.56272,0.002859,0.009479,0.004405,05165353+2123377,11.491,17.734,11.705,,,0.027,UUA,662,0,1.573
3414200139316713600,79.22398774901,0.0206,21.39445461741,0.0132,19.1063,0.022,59.378,0.025,-45.039,0.019,13.943357,15.438976,12.748665,0.002814,0.003636,0.00397,05165368+2123408,11.1,10.414,10.25,,,0.03,UUA,662,0,1.448
50756415973201152,57.27308195699,0.0243,18.83772334741,0.018,16.5162,0.0277,105.964,0.033,-22.921,0.023,14.242717,15.822498,13.02361,0.003528,0.010875,0.005968,03490539+1850162,11.3,10.718,10.437,0.026,0.027,0.02,AAA,222,0,1.463
3300315443626902016,62.45631860002,0.021,9.30546751473,0.0135,27.8188,0.0223,154.753,0.026,-5.497,0.019,9.632934,10.288371,8.856687,0.002773,0.002966,0.003844,04094935+0918197,7.912,7.34,7.264,0.019,0.023,0.02,AAA,111,0,1.257
3405127244241184256,72.21566292898,0.013,15.94744814804,0.0069,16.371,0.0145,68.999,0.017,-20.423,0.012,9.473551,9.89365,8.888325,0.002811,0.003457,0.004012,04485167+1556511,8.233,7.83,7.737,0.029,0.017,0.021,AAA,111,0,1.214
3277175602945236352,57.89443718333,0.02,7.37364469755,0.0126,27.6531,0.0222,172.28,0.024,3.094,0.016,13.711104,15.323139,12.481177,0.002803,0.004083,0.003872,03513447+0722250,10.745,10.123,9.851,0.039,0.043,0.032,EEE,222,0,1.471
